amount,quantity,price,stock,age,income,purchased,days_since_signup,days_since_last_purchase,purchase_month,purchase_weekday,gender_encoded,payment_mode_encoded,city_Bengaluru,city_Bhopal,city_Chennai,city_Coimbatore,city_Dehradun,city_Gurgaon,city_Indore,city_Jaipur,city_Kochi,city_Kolkata,city_Lucknow,city_Mumbai,city_Nagpur,city_Noida,city_Patna,city_Pune,city_Surat,city_Vadodara,city_Visakhapatnam,category_Computer,category_Electronics,category_Home,category_Mobile Accessories,category_Wearable,product_name_encoded,income_bin,total_purchases,purchase_per_day,avg_spend_per_purchase,recency_score,income_quantile_bin,frequent_buyer
2396.0,4.0,599.0,80.0,30.0,35451.0,1,2260,390,6,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,2,1.0601769911504424,1198.0,0.0025575447570332483,0,0
3196.0,4.0,799.0,55.0,18.0,195582.0,1,2371,443,4,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3,3,1.3479544495993252,1065.3333333333333,0.0022522522522522522,3,1
2995.0,5.0,599.0,80.0,50.0,187636.0,1,1731,406,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3,1,1.730213749277874,2995.0,0.002457002457002457,3,0
995.0,5.0,199.0,120.0,39.0,137096.0,1,2153,426,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2,1,0.4621458430097538,995.0,0.00234192037470726,2,0
3596.0,4.0,899.0,60.0,23.0,52931.0,1,1518,343,7,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,2,2.3689064558629775,1798.0,0.0029069767441860465,0,0
2995.0,5.0,599.0,80.0,44.0,243606.0,1,1124,340,7,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3,2,2.6645907473309607,1497.5,0.002932551319648094,3,0
1598.0,2.0,799.0,55.0,42.0,34986.0,1,1988,506,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,1,0.8038229376257545,1598.0,0.0019723865877712033,0,0
4796.0,4.0,1199.0,45.0,56.0,40211.0,1,946,208,12,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,1,5.069767441860465,4796.0,0.004784688995215311,0,0
499.0,1.0,499.0,50.0,22.0,97173.0,1,1219,433,4,1,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,2,0.40935192780968005,249.5,0.002304147465437788,1,0
798.0,2.0,399.0,75.0,35.0,194530.0,1,1296,454,4,1,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3,1,0.6157407407407407,798.0,0.002197802197802198,3,0
1299.0,1.0,1299.0,25.0,51.0,120265.0,1,1643,284,9,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1,1,0.790626902008521,1299.0,0.0035087719298245615,1,0
897.0,3.0,299.0,100.0,58.0,172180.0,1,933,276,9,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2,3,0.9614147909967846,299.0,0.0036101083032490976,2,1
1798.0,2.0,899.0,60.0,26.0,42356.0,1,2126,506,2,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,2,0.845719661335842,899.0,0.0019723865877712033,0,0
2997.0,3.0,999.0,40.0,51.0,135599.36239945688,1,1537,110,3,2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1,1,1.9499024072869227,2997.0,0.009009009009009009,1,0
899.0,1.0,899.0,60.0,26.0,42356.0,1,910,537,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,2,0.987912087912088,449.5,0.0018587360594795538,0,0
2396.0,4.0,599.0,80.0,24.0,100843.0,1,2170,57,5,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1,3,1.104147465437788,798.6666666666666,0.017241379310344827,1,1
1995.0,5.0,399.0,75.0,28.0,126258.0,1,1165,98,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,4,1.7124463519313304,498.75,0.010101010101010102,1,1
1347.0,3.0,449.0,70.0,56.0,44387.0,1,2250,517,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,3,0.5986666666666667,449.0,0.0019305019305019305,0,1
1596.0,4.0,399.0,75.0,58.0,143053.0,1,1972,431,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,2,0.8093306288032455,798.0,0.0023148148148148147,2,0
299.0,1.0,299.0,100.0,27.0,93227.0,1,1606,482,3,1,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1,1,0.18617683686176836,299.0,0.002070393374741201,1,0
2495.0,5.0,499.0,50.0,29.0,189988.0,1,2079,317,8,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,1,1.2000962000962,2495.0,0.0031446540880503146,3,0
995.0,5.0,199.0,120.0,43.0,131754.0,1,2093,449,4,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1,1,0.47539417104634496,995.0,0.0022222222222222222,1,0
1197.0,3.0,399.0,75.0,59.0,53989.0,1,1489,152,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,0.8038952316991269,1197.0,0.006535947712418301,0,0
796.0,4.0,199.0,120.0,21.0,227808.0,1,2175,39,5,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3,2,0.3659770114942529,398.0,0.025,3,0
5196.0,4.0,1299.0,25.0,30.0,192384.0,1,1391,218,11,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3,2,3.7354421279654924,2598.0,0.0045662100456621,3,0
599.0,1.0,599.0,80.0,55.0,44122.0,1,1621,27,6,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,2,0.36952498457742133,299.5,0.03571428571428571,0,0
1796.0,4.0,449.0,70.0,51.0,99561.0,1,2229,306,8,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1,2,0.8057424854194706,898.0,0.003257328990228013,1,0
1495.0,5.0,299.0,100.0,46.0,135600.06959486904,1,1764,88,4,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2,2,0.8475056689342404,747.5,0.011235955056179775,2,0
897.0,3.0,299.0,100.0,24.0,197248.0,1,1148,425,5,2,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3,1,0.7813588850174216,897.0,0.002347417840375587,3,0
3596.0,4.0,899.0,60.0,24.0,66609.0,1,1225,124,2,2,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,3,2.9355102040816328,1198.6666666666667,0.008,0,1
249.0,1.0,249.0,100.0,56.0,122708.0,1,2186,453,4,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0.11390667886550777,249.0,0.0022026431718061676,1,0
897.0,3.0,299.0,100.0,36.0,61707.0,1,1023,174,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,1,0.8768328445747801,897.0,0.005714285714285714,0,0
5996.0,4.0,1499.0,35.0,18.0,178338.0,1,1909,207,12,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2,2,3.140911471974856,2998.0,0.004807692307692308,2,0
899.0,1.0,899.0,60.0,33.0,106396.0,1,1000,319,8,3,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1,1,0.899,899.0,0.003125,1,0
2997.0,3.0,999.0,40.0,61.0,191980.0,1,1713,12,6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3,2,1.7495621716287215,1498.5,0.07692307692307693,3,0
1398.0,2.0,699.0,40.0,20.0,239987.0,1,1609,42,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.8688626476072094,1398.0,0.023255813953488372,3,0
2697.0,3.0,899.0,60.0,43.0,169883.0,1,1418,346,7,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2,2,1.9019746121297603,1348.5,0.002881844380403458,2,0
898.0,2.0,449.0,70.0,41.0,234611.0,1,1970,78,4,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3,1,0.4558375634517767,898.0,0.012658227848101266,3,0
849.0,1.0,849.0,65.0,59.0,42828.0,1,1003,122,2,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,1,0.8464606181455633,849.0,0.008130081300813009,0,0
3596.0,4.0,899.0,60.0,42.0,160356.0,1,2226,78,4,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2,2,1.6154537286612758,1798.0,0.012658227848101266,2,0
398.0,2.0,199.0,120.0,36.0,244764.0,1,1201,36,5,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3,2,0.33139050791007496,199.0,0.02702702702702703,3,0
3495.0,5.0,699.0,40.0,61.0,35103.0,1,1509,103,3,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.31610337972167,3495.0,0.009615384615384616,0,0
1995.0,5.0,399.0,75.0,35.0,71243.0,1,1884,365,6,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,2,1.0589171974522293,997.5,0.00273224043715847,0,0
1745.0,5.0,349.0,90.0,53.0,98323.0,1,1444,292,9,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,1,1.2084487534626038,1745.0,0.0034129692832764505,1,0
2547.0,3.0,849.0,65.0,64.0,160299.0,1,1822,83,4,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2,3,1.397914379802415,849.0,0.011904761904761904,2,1
4245.0,5.0,849.0,65.0,40.50675340758756,61279.0,1,2035,324,8,5,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,2,2.085995085995086,2122.5,0.003076923076923077,0,0
4995.0,5.0,999.0,40.0,60.0,96960.0,1,1501,55,5,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1,1,3.3277814790139906,4995.0,0.017857142857142856,1,0
1745.0,5.0,349.0,90.0,40.507970242902104,161208.0,1,1732,254,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2,1,1.0075057736720554,1745.0,0.00392156862745098,2,0
2495.0,5.0,499.0,50.0,27.0,56672.0,1,1900,437,4,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,1,1.313157894736842,2495.0,0.00228310502283105,0,0
1999.0,1.0,1999.0,30.0,46.0,135599.72201949568,1,2222,489,2,1,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,0.8996399639963997,1999.0,0.0020408163265306124,1,0
1598.0,2.0,799.0,55.0,63.0,174941.0,1,934,513,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2,1,1.7109207708779444,1598.0,0.0019455252918287938,2,0
4495.0,5.0,899.0,60.0,53.0,133998.0,1,1051,317,8,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1,1,4.276879162702189,4495.0,0.0031446540880503146,1,0
898.0,2.0,449.0,70.0,42.0,185242.0,1,2110,23,6,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3,2,0.4255924170616114,449.0,0.041666666666666664,3,0
2796.0,4.0,699.0,40.0,57.0,90142.0,1,2229,150,1,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.2543741588156123,2796.0,0.006622516556291391,1,0
249.0,1.0,249.0,100.0,32.0,90128.0,1,2027,533,1,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0.12284163788850518,249.0,0.0018726591760299626,1,0
5995.0,5.0,1199.0,45.0,42.0,65842.0,1,1749,93,3,5,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,1,3.4276729559748427,5995.0,0.010638297872340425,0,0
4995.0,5.0,999.0,40.0,40.50421779167091,31014.0,1,1356,345,7,5,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0,3,3.683628318584071,1665.0,0.002890173410404624,0,1
3196.0,4.0,799.0,55.0,21.0,133061.0,1,1492,365,6,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1,1,2.1420911528150133,3196.0,0.00273224043715847,1,0
2796.0,4.0,699.0,40.0,19.0,135599.47214150097,1,2371,261,10,5,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.1792492619148038,1398.0,0.003816793893129771,1,0
3998.0,2.0,1999.0,30.0,25.0,87505.0,1,1476,285,9,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,3,2.7086720867208673,1332.6666666666667,0.0034965034965034965,1,1
598.0,2.0,299.0,100.0,20.0,66081.0,1,1045,506,2,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,2,0.5722488038277512,299.0,0.0019723865877712033,0,0
747.0,3.0,249.0,100.0,43.0,190133.0,1,2119,472,3,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2,0.3525247758376593,373.5,0.0021141649048625794,3,0
398.0,2.0,199.0,120.0,59.0,139369.0,1,1920,358,7,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2,3,0.20729166666666668,132.66666666666666,0.002785515320334262,2,1
398.0,2.0,199.0,120.0,62.0,97391.0,1,1312,121,3,5,0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1,3,0.30335365853658536,132.66666666666666,0.00819672131147541,1,1
449.0,1.0,449.0,70.0,53.0,189073.0,1,1189,189,12,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3,2,0.3776282590412111,224.5,0.005263157894736842,3,0
2547.0,3.0,849.0,65.0,46.0,156310.0,1,1358,177,1,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2,1,1.8755522827687776,2547.0,0.0056179775280898875,2,0
2697.0,3.0,899.0,60.0,30.0,192384.0,1,2364,90,4,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3,2,1.1408629441624365,1348.5,0.01098901098901099,3,0
449.0,1.0,449.0,70.0,52.0,49710.0,1,1116,151,1,3,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,2,0.40232974910394265,224.5,0.006578947368421052,0,0
799.0,1.0,799.0,55.0,44.0,131948.0,1,1250,17,6,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1,3,0.6392,266.3333333333333,0.05555555555555555,1,1
995.0,5.0,199.0,120.0,39.0,43050.0,1,1557,90,4,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,1,0.6390494540783558,995.0,0.01098901098901099,0,0
1598.0,2.0,799.0,55.0,53.0,101569.0,1,2165,218,11,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1,1,0.7381062355658199,1598.0,0.0045662100456621,1,0
1798.0,2.0,899.0,60.0,38.0,48135.0,1,1218,0,6,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,1,1.4761904761904763,1798.0,1.0,0,0
2398.0,2.0,1199.0,45.0,22.0,97173.0,1,1969,112,3,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1,2,1.217877094972067,1199.0,0.008849557522123894,1,0
5995.0,5.0,1199.0,45.0,60.0,124876.0,1,2221,101,3,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1,2,2.69923457901846,2997.5,0.00980392156862745,1,0
1999.0,1.0,1999.0,30.0,43.0,168746.0,1,2319,76,4,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,1,0.8620094868477792,1999.0,0.012987012987012988,2,0
699.0,1.0,699.0,40.0,62.0,132518.0,1,1229,471,3,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.5687550854353133,349.5,0.00211864406779661,1,0
2995.0,5.0,599.0,80.0,27.0,102827.0,1,1745,474,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1,2,1.7163323782234956,1497.5,0.002105263157894737,1,0
2396.0,4.0,599.0,80.0,25.0,191953.0,1,1786,149,2,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3,1,1.341545352743561,2396.0,0.006666666666666667,3,0
1047.0,3.0,349.0,90.0,35.0,178036.0,1,929,529,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2,2,1.1270182992465017,523.5,0.0018867924528301887,2,0
